climb_id,technical_grade,eastings,northings
128946,6b,419484.36162960605,444242.89712001523
141838,5c,421038.4108307882,463943.5524866388
141850,6a,421038.4108307882,463943.5524866388
241078,6a,421038.4108307882,463943.5524866388
141792,6a,420582.7925376753,463385.182467498
162894,5c,422458.7310103738,467955.8155796488
163685,5c,422458.7310103738,467955.8155796488
174328,5b,422458.7310103738,467955.8155796488
174346,5b,422458.7310103738,467955.8155796488
240694,5c,422458.7310103738,467955.8155796488
240695,6a,422458.7310103738,467955.8155796488
240696,6a,422458.7310103738,467955.8155796488
258843,6a,422458.7310103738,467955.8155796488
258844,6a,422458.7310103738,467955.8155796488
275349,6a,422458.7310103738,467955.8155796488
275350,6a,422458.7310103738,467955.8155796488
275351,6a,422458.7310103738,467955.8155796488
275354,5c,422458.7310103738,467955.8155796488
54356,5c,422458.7310103738,467955.8155796488
54361,6b,422458.7310103738,467955.8155796488
54525,6a,422458.7310103738,467955.8155796488
54568,6a,422458.7310103738,467955.8155796488
54571,5c,422458.7310103738,467955.8155796488
77453,6b,422458.7310103738,467955.8155796488
84909,5c,422458.7310103738,467955.8155796488
182315,6a,420706.75839596294,464943.4675201245
28005,6c,420706.75839596294,464943.4675201245
28007,5c,420706.75839596294,464943.4675201245
28015,6a,420706.75839596294,464943.4675201245
28019,5c,420706.75839596294,464943.4675201245
28021,5c,420706.75839596294,464943.4675201245
28037,5c,420706.75839596294,464943.4675201245
28041,6a,420706.75839596294,464943.4675201245
28048,5c,420706.75839596294,464943.4675201245
28080,5c,420706.75839596294,464943.4675201245
28086,6b,420706.75839596294,464943.4675201245
28088,6a,420706.75839596294,464943.4675201245
28105,6a,420706.75839596294,464943.4675201245
28110,5c,420706.75839596294,464943.4675201245
28134,5c,420706.75839596294,464943.4675201245
32782,6b,420706.75839596294,464943.4675201245
452310,5c,420706.75839596294,464943.4675201245
90151,6a,420706.75839596294,464943.4675201245
90152,6b,420706.75839596294,464943.4675201245
90159,6a,420706.75839596294,464943.4675201245
90162,6a,420706.75839596294,464943.4675201245
90174,6b,420706.75839596294,464943.4675201245
90179,6a,420706.75839596294,464943.4675201245
90198,5c,420706.75839596294,464943.4675201245
90203,6a,420706.75839596294,464943.4675201245
90210,5c,420706.75839596294,464943.4675201245
90221,5c,420706.75839596294,464943.4675201245
90230,5c,420706.75839596294,464943.4675201245
90235,6b,420706.75839596294,464943.4675201245
90241,6a,420706.75839596294,464943.4675201245
90251,6a,420706.75839596294,464943.4675201245
90263,5c,420706.75839596294,464943.4675201245
90307,6b,420706.75839596294,464943.4675201245
90319,5c,420706.75839596294,464943.4675201245
90325,6b,420706.75839596294,464943.4675201245
90328,6c,420706.75839596294,464943.4675201245
90330,6b,420706.75839596294,464943.4675201245
90412,5c,420706.75839596294,464943.4675201245
90416,6a,420706.75839596294,464943.4675201245
90454,6b,420706.75839596294,464943.4675201245
90460,6b,420706.75839596294,464943.4675201245
37105,5b,450730.00105586037,483646.3882707412
86020,5b,450730.00105586037,483646.3882707412
8674,6a,419970.8339747695,468723.3353775117
8675,6a,419970.8339747695,468723.3353775117
5898,5c,460824.7599898653,508696.4262225975
49810,5c,459384.52219242486,509790.3573887851
368251,5b,413405.4120588462,500967.89819756185
18849,5c,403015.27305170556,401814.14430839993
9616,6a,419709.7665995372,389838.3218749627
18856,6a,402816.4577154389,401591.5170874305
18873,5c,402816.4577154389,401591.5170874305
18876,5c,402816.4577154389,401591.5170874305
72256,5c,427110.1714225736,386203.2382184547
72264,6a,427110.1714225736,386203.2382184547
72276,5c,427110.1714225736,386203.2382184547
72280,6a,427110.1714225736,386203.2382184547
72281,6a,427110.1714225736,386203.2382184547
19785,5c,404410.29583868285,399145.0976750897
19787,5c,404410.29583868285,399145.0976750897
19790,6a,404410.29583868285,399145.0976750897
19798,5c,404410.29583868285,399145.0976750897
142413,6a,407733.24769927864,395811.6573048805
142415,6a,407733.24769927864,395811.6573048805
268356,6a,407733.24769927864,395811.6573048805
268922,6a,495772.36455490865,502282.8831809296
196453,5c,407203.39240754023,394920.80415492196
196465,5c,407203.39240754023,394920.80415492196
76382,5c,420787.53062152286,386616.5288171905
173324,5c,404678.91998453636,395807.72828263225
173326,6a,404678.91998453636,395807.72828263225
292004,6a,404678.91998453636,395807.72828263225
230828,5c,498515.06014009565,501561.9132247701
289356,5c,498515.06014009565,501561.9132247701
293258,5c,498515.06014009565,501561.9132247701
345842,5b,498515.06014009565,501561.9132247701
79592,5c,463198.96866964025,501049.76921155327
105540,5c,453823.4236623083,503267.0192594754
367110,5c,453823.4236623083,503267.0192594754
232854,6b,455380.65098005446,503285.5830607957
47892,6a,455895.6519136658,503625.69176464446
8848,5c,455895.6519136658,503625.69176464446
8849,5c,455895.6519136658,503625.69176464446
8861,5b,455895.6519136658,503625.69176464446
8864,5c,455895.6519136658,503625.69176464446
8880,6a,455895.6519136658,503625.69176464446
8896,5c,455895.6519136658,503625.69176464446
130229,5c,456025.41115126613,503627.2773812943
201972,5c,456025.41115126613,503627.2773812943
203707,6a,456866.082079381,503860.2087475449
76034,6a,466172.2803207764,501982.0538040303
350516,6a,429567.17774653353,397677.2398446765
481601,6a,429567.17774653353,397677.2398446765
79002,6b,429567.17774653353,397677.2398446765
79312,5c,429567.17774653353,397677.2398446765
80002,5c,429567.17774653353,397677.2398446765
80071,6a,429567.17774653353,397677.2398446765
80107,5c,429567.17774653353,397677.2398446765
80111,6a,429567.17774653353,397677.2398446765
80245,5c,429567.17774653353,397677.2398446765
9496,6b,429567.17774653353,397677.2398446765
9542,5c,429567.17774653353,397677.2398446765
9555,6a,429567.17774653353,397677.2398446765
9561,5c,429567.17774653353,397677.2398446765
9572,6a,429567.17774653353,397677.2398446765
9575,5c,429567.17774653353,397677.2398446765
477067,5c,449606.60761542874,410973.6073224124
127919,6a,471204.2859837565,487255.88790895836
94841,6a,471204.2859837565,487255.88790895836
95044,5c,471204.2859837565,487255.88790895836
435497,6a,415175.0687028233,475937.6069013437
435501,5c,415175.0687028233,475937.6069013437
435502,6a,415175.0687028233,475937.6069013437
183689,6a,413786.23209793936,482053.04135636764
184304,6a,413786.23209793936,482053.04135636764
193787,6c,413786.23209793936,482053.04135636764
272407,6a,413786.23209793936,482053.04135636764
41041,6b,413786.23209793936,482053.04135636764
452315,6a,413786.23209793936,482053.04135636764
71582,6b,413786.23209793936,482053.04135636764
77503,6b,413786.23209793936,482053.04135636764
99021,6a,413786.23209793936,482053.04135636764
163530,5c,412480.77440392895,482716.961756718
99026,5c,412480.77440392895,482716.961756718
37121,6a,446005.84182838094,499843.4488954897
37144,6a,446005.84182838094,499843.4488954897
232922,6a,451974.56778049876,500352.3303021918
7223,6b,451974.56778049876,500352.3303021918
7224,6a,451974.56778049876,500352.3303021918
7226,6a,451974.56778049876,500352.3303021918
7231,5c,451974.56778049876,500352.3303021918
7232,5c,451974.56778049876,500352.3303021918
358937,5c,446390.93513692555,500292.44610462873
7296,6b,451648.68560480693,500459.9297943951
143855,5c,471329.9162994256,495938.45110448706
145301,5b,471329.9162994256,495938.45110448706
229679,5c,471329.9162994256,495938.45110448706
151352,6a,451251.6766944166,501123.16541455744
202507,5c,451251.6766944166,501123.16541455744
202510,6a,451251.6766944166,501123.16541455744
155711,6a,457294.28936938895,500749.57700489287
268765,6a,457294.28936938895,500749.57700489287
492814,6a,457294.28936938895,500749.57700489287
271584,6a,468820.20978607103,498571.0800630505
236418,5c,467639.5703262892,499332.5375659341
454884,5c,467639.5703262892,499332.5375659341
83119,6a,467639.5703262892,499332.5375659341
271003,6b,467048.5848892515,499769.0123149612
408025,6b,459227.52145926014,501887.0038312691
131141,5c,413265.40247315535,412067.12275733834
131143,6a,413265.40247315535,412067.12275733834
131146,5c,413265.40247315535,412067.12275733834
382559,5c,413265.40247315535,412067.12275733834
16678,5c,404007.14245506306,405263.763115339
16685,5c,404007.14245506306,405263.763115339
16707,5c,404007.14245506306,405263.763115339
16719,5c,404007.14245506306,405263.763115339
16726,6b,404007.14245506306,405263.763115339
16727,6a,404007.14245506306,405263.763115339
16589,6a,403676.14931750105,404818.48070165364
16603,5c,403676.14931750105,404818.48070165364
16606,5c,403676.14931750105,404818.48070165364
16615,5b,403676.14931750105,404818.48070165364
16639,5b,403676.14931750105,404818.48070165364
4954,5b,461015.57575889805,513818.21453775954
4962,5c,461015.57575889805,513818.21453775954
4980,5c,461015.57575889805,513818.21453775954
4981,5c,461015.57575889805,513818.21453775954
15808,5c,405668.23197957897,401482.75283476803
434860,6b,405668.23197957897,401482.75283476803
456747,5c,405668.23197957897,401482.75283476803
102093,5c,407594.117859246,399816.5875529641
102231,5c,407594.117859246,399816.5875529641
102336,5c,407594.117859246,399816.5875529641
93516,5c,407594.117859246,399816.5875529641
16556,5c,402815.1220357113,403927.8685970832
102354,6a,407328.74888859986,399816.17529442
268335,5c,406399.6616809605,400037.35829977086
120141,5c,408127.11692707293,398482.40680968214
120167,6a,408127.11692707293,398482.40680968214
268332,5c,402683.21834984067,402703.99044780707
284516,5c,402683.21834984067,402703.99044780707
284522,5c,402683.21834984067,402703.99044780707
284551,6a,402683.21834984067,402703.99044780707
2928,5c,251683.89402445997,350147.83411006967
65542,5c,255083.59170625883,349376.116338156
65543,5c,255083.59170625883,349376.116338156
159676,6a,254266.26498486553,353408.5779367182
159687,5c,254266.26498486553,353408.5779367182
373456,5c,254266.26498486553,353408.5779367182
443400,5c,254484.1598281745,353958.59655582637
443402,5c,254484.1598281745,353958.59655582637
443562,5c,255683.49317590395,353699.71795923886
1771,6a,255063.87032453206,355388.2842025984
1777,6a,255063.87032453206,355388.2842025984
1780,6a,255063.87032453206,355388.2842025984
374181,6a,255063.87032453206,355388.2842025984
176535,5c,254496.2029206568,341044.52461351047
2762,6a,254496.2029206568,341044.52461351047
154219,5c,259774.04648270883,353689.739001903
154222,5c,259774.04648270883,353689.739001903
154223,5c,259774.04648270883,353689.739001903
2723,5c,255816.53675621218,340225.5728284893
2726,5c,255816.53675621218,340225.5728284893
2735,6b,255816.53675621218,340225.5728284893
2742,6a,255816.53675621218,340225.5728284893
2744,6c,255816.53675621218,340225.5728284893
347284,6a,255816.53675621218,340225.5728284893
2106,5c,260030.2506846374,355574.70683815057
2107,5b,260030.2506846374,355574.70683815057
2108,6a,260030.2506846374,355574.70683815057
2115,5c,260030.2506846374,355574.70683815057
2122,5c,260030.2506846374,355574.70683815057
2127,5c,260030.2506846374,355574.70683815057
2149,5c,260030.2506846374,355574.70683815057
2162,6a,260030.2506846374,355574.70683815057
2178,5c,260030.2506846374,355574.70683815057
2191,5c,260030.2506846374,355574.70683815057
2207,5c,260030.2506846374,355574.70683815057
2209,5c,260030.2506846374,355574.70683815057
2216,5b,260030.2506846374,355574.70683815057
2217,5c,260030.2506846374,355574.70683815057
2221,5c,260030.2506846374,355574.70683815057
226248,6a,260030.2506846374,355574.70683815057
430646,5c,260030.2506846374,355574.70683815057
44338,5c,260030.2506846374,355574.70683815057
44343,5b,260030.2506846374,355574.70683815057
44349,5b,260030.2506846374,355574.70683815057
44356,5c,260030.2506846374,355574.70683815057
44357,5b,260030.2506846374,355574.70683815057
44359,5b,260030.2506846374,355574.70683815057
44366,5b,260030.2506846374,355574.70683815057
44373,5b,260030.2506846374,355574.70683815057
44381,5c,260030.2506846374,355574.70683815057
2578,6a,256904.83025528878,340638.41746513074
2597,6a,256904.83025528878,340638.41746513074
2611,6a,256904.83025528878,340638.41746513074
2626,5c,256904.83025528878,340638.41746513074
2628,6a,256904.83025528878,340638.41746513074
2636,5c,256904.83025528878,340638.41746513074
2641,6a,256904.83025528878,340638.41746513074
2643,6a,256904.83025528878,340638.41746513074
2654,5c,256904.83025528878,340638.41746513074
2670,6a,256904.83025528878,340638.41746513074
2674,5c,256904.83025528878,340638.41746513074
2681,5c,256904.83025528878,340638.41746513074
2686,5b,256904.83025528878,340638.41746513074
2690,6a,256904.83025528878,340638.41746513074
2694,6a,256904.83025528878,340638.41746513074
2695,5c,256904.83025528878,340638.41746513074
2800,5b,261953.05997177606,350175.6872652077
2803,5c,261953.05997177606,350175.6872652077
104253,5b,261169.85285144323,343964.46213220747
186699,6a,261567.5227421905,355418.75684607535
186708,5c,261567.5227421905,355418.75684607535
41418,6a,261567.5227421905,355418.75684607535
43600,6a,261567.5227421905,355418.75684607535
445636,5c,262511.6493692319,353276.55166862323
446415,6a,262511.6493692319,353276.55166862323
446425,6a,262511.6493692319,353276.55166862323
446426,6a,262511.6493692319,353276.55166862323
446427,6b,262511.6493692319,353276.55166862323
29133,5c,261385.8812429186,356091.9206197076
29138,6a,261385.8812429186,356091.9206197076
107666,6a,262218.35089717316,345381.4429881572
134421,6a,262218.35089717316,345381.4429881572
134424,5c,262218.35089717316,345381.4429881572
33765,6b,262218.35089717316,345381.4429881572
5760,5c,260044.50068152286,358357.3159921664
200761,5c,261338.2183579466,356761.2162806902
172546,6b,260181.62434177045,358464.6328438967
158888,6a,261405.17889849018,356759.2794749122
367717,5c,261405.17889849018,356759.2794749122
51012,5c,261405.17889849018,356759.2794749122
488988,5c,280243.98797777505,288918.2750701895
25770,5c,319200.2959420773,359664.71510077966
25775,5c,319200.2959420773,359664.71510077966
25777,5c,319200.2959420773,359664.71510077966
48009,5c,319342.3914322568,336184.3340079881
136148,5c,263605.3880904456,356362.2081831218
3779,6a,263605.3880904456,356362.2081831218
3793,5c,263605.3880904456,356362.2081831218
3794,5c,263605.3880904456,356362.2081831218
172663,5c,263799.9643092945,356134.04148877726
367238,6a,264115.8939028926,355457.17624936387
184212,5b,265201.3902330085,353534.1775573669
184772,5c,265201.3902330085,353534.1775573669
263014,5c,261479.84977136817,361655.198362667
85476,5c,263815.216984694,359027.8554231917
85481,5c,263815.216984694,359027.8554231917
85487,5c,263815.216984694,359027.8554231917
85494,5c,263815.216984694,359027.8554231917
35654,5c,264596.34892158397,358226.4903269858
434234,6a,264468.7644952211,358452.73170221713
35691,6a,264548.28345848026,358895.74906922696
35705,5c,264548.28345848026,358895.74906922696
35717,5c,264548.28345848026,358895.74906922696
35718,6a,264548.28345848026,358895.74906922696
35720,5c,264548.28345848026,358895.74906922696
35728,5c,264548.28345848026,358895.74906922696
35665,6b,264943.59088798246,358661.95263294555
197824,5c,264812.86403822206,358776.9570151244
155922,6a,265670.4989646275,358307.56423686544
159095,5c,265670.4989646275,358307.56423686544
159096,5c,265670.4989646275,358307.56423686544
85402,5c,265670.4989646275,358307.56423686544
85430,5c,265670.4989646275,358307.56423686544
97324,5c,265102.52464519325,359548.00322137825
492036,5c,267307.1655220447,344793.1380573433
494024,5c,265063.8218323197,360550.9414782706
154537,5c,267929.6240997935,345443.8746399489
487015,6a,267929.6240997935,345443.8746399489
492105,5c,267929.6240997935,345443.8746399489
492111,5c,267929.6240997935,345443.8746399489
492112,6a,267929.6240997935,345443.8746399489
